Date,Id_utilisateur,Emplacement,Type_d'application,Force_du_signal,Latence,Satisfaction_des_utilisateurs,Vitesse_de_téléchargement,Débit_montant,Allocation_des_ressources,puissance_du_signal,inverse_latence,Performance_réseaux
2021-05-26 10:51:03,CCOS91UJ,"San Jose, CA",Streaming Musical,-114.31810093283012,197.07464622119105,1.0,0.13020222375960339,0.18921208458246497,0.7763714470040688,0.9373238961676755,0.009185163513554907,0.06322865950565931
2023-11-18 17:30:37,7KQO7YZU,"Philadelphia, PA",Streaming Vidéo,-78.38111132245164,162.96838754737175,4.0,0.6235743216668287,0.09892741381020621,0.558862644841465,0.5376948685647464,0.014806367316774514,0.17443428431743174
2020-10-15 03:12:39,SF1FWTW6,"Philadelphia, PA",Réseaux Sociaux,-102.51640885598202,192.07625699206653,2.0,0.3935886477705585,0.21321637362164006,0.11443946834975936,0.8060858937675539,0.009884127832769679,0.13285064994407805
2021-03-03 18:26:43,B1GXAUSB,"Philadelphia, PA",Jeux en Ligne,-58.935155143514976,87.85031332056572,5.0,0.618450821168168,0.26765038911445815,0.7287697306392631,0.32145058536654125,0.04257964499453776,0.20540517490784516
2020-07-06 22:18:22,A2HZEPK9,"Dallas, TX",Navigation Web,-119.74889771463266,232.18118307851944,1.0,0.19033473626362113,0.31301891028434514,0.25758374815254387,0.9977158227188658,0.0051239147843504425,0.09581749930464467
2021-06-16 09:12:27,81ZG9G4E,"Los Angeles, CA",Streaming Vidéo,-73.13209857949798,189.27342206524636,3.0,0.39969634234718227,0.7830632288660373,0.5056144047151931,0.47932442960799626,0.010292224996526454,0.21995662616583278
,ZAA9C2AJ,"Houston, TX",Streaming Musical,-58.353588627107165,156.19512473660376,5.0,0.5874167377205225,0.4181473183019574,0.6714882242173198,0.31498340867872665,0.01621486604203771,0.21362999868593366
2021-10-24 22:34:51,A1B98MW1,"Philadelphia, PA",Visioconférence,-119.0250044510755,166.5227948372924,4.0,0.5349048808432143,0.48176398153132216,0.6327585801814848,0.9896659341739413,0.014113070022716358,0.209519084946181
2023-09-19 01:18:18,BFSJMOX1,"New York, NY",Réseaux Sociaux,-54.42939377058279,116.0082507163784,5.0,0.8638348254964575,0.6273903053717856,0.414353624988244,0.2713453023253677,0.02795457274804847,0.3170558953668943
2021-04-09 00:53:05,OJV4HQBC,"Philadelphia, PA",Streaming Musical,-95.30348665543904,159.7037846775383,2.0,0.3504357503892752,0.22667533659866157,0.4440472293921309,0.7258762513787513,0.015470326153413965,0.12547781962547153
2021-07-17 05:24:08,2JLUBOB6,"San Antonio, TX",Navigation Web,-79.82309374197254,122.70057423576743,2.0,0.5779593349978738,0.41519345889268683,0.3754964453138426,0.5537301024110236,0.025465882602911268,0.21313532323409928
2023-11-23 19:31:44,BHRQNARX,"Chicago, IL",Téléchargement de Fichiers,-60.00581133294719,164.26586925382549,4.0,0.5151325175326297,0.7626165169957508,0.44916989240143823,0.3333565712746177,0.014549812653762293,0.2468130600959606
2020-02-11 21:56:04,DIB5F4RV,"Phoenix, AZ",Streaming Musical,-96.93468451005111,258.9365670322805,2.0,0.5903408204488736,0.37540020059299395,0.3676822471348768,0.7440156119521908,0.002768213839927442,0.20458728866114934
2021-07-18 12:56:40,ZWZZ397T,"Dallas, TX",Streaming Vidéo,-54.62310347429322,128.42098604844426,4.0,0.6101898019578988,0.36634666903818636,0.8204000635099996,0.27349940653304716,0.023544233562560784,0.21338550923584285
2023-04-27 05:40:02,ASCSGXG4,"Chicago, IL",Réseaux Sociaux,-94.61246385577373,227.6302643133715,3.0,0.4973375051549486,0.24077617341568386,0.5140859663519373,0.718191891267465,0.00557971175545521,0.16184573023995352
2021-05-21 22:22:51,QJ9KW3EB,"Houston, TX",Téléchargement de Fichiers,-41.15511519813077,49.89237918887039,5.0,0.7012215504434587,0.6698200851304654,0.6020928076705316,0.1237317404896986,0.08842067979576218,0.297883570329375
2023-06-18 09:26:38,WCQQZ0P9,"Dallas, TX",Navigation Web,-50.15628585400909,118.30426478508704,5.0,0.6627464755401338,0.6888142246409265,0.5883183023994605,0.2238271885362939,0.027069019582590174,0.27577600747681996
2020-12-17 00:26:46,4BJGDVID,"Houston, TX",Téléchargement de Fichiers,-110.00843116796192,164.34853497156087,1.0,0.22721433142923667,0.250428234577938,0.496318228663288,0.8893992047537169,0.01453360419794333,0.09800121909348569
2019-01-22 18:06:23,3R4QBIX5,"Phoenix, AZ",Réseaux Sociaux,-118.25881806769384,219.55995756214995,1.0,0.39271607705008765,0.2759382768456468,0.22255200794677304,0.9811457347172514,0.0064344561781818875,0.1411783748339144
2020-10-22 20:08:53,X0OYF5MK,"New York, NY",Navigation Web,-90.54971166009642,105.5988498233956,1.0,0.3010594447388943,0.21850726203915222,0.03497882120687061,0.6730129898916719,0.03245244423492695,0.11615406154932814
2022-01-23 13:31:26,0W1OYNK7,"Dallas, TX",Streaming Musical,-71.51540207043779,155.71717162565355,5.0,0.6622731787493891,0.8148246824563752,0.6183976464434371,0.46134632791251673,0.01631888456573369,0.29187171819723695
2023-06-05 20:43:41,L0FJ8Z1Y,"Philadelphia, PA",Jeux en Ligne,-30.91935322256954,84.90284983765636,5.0,0.7296931274926405,0.8835162639141574,0.7954917604775197,0.00990730362347736,0.04467140677948549,0.3261185731551551
2022-02-15 22:49:57,TU1UU157,"Los Angeles, CA",Visioconférence,-72.73929240279686,154.618257640427,2.0,0.5519996079357505,0.38403610383240705,0.594290177272765,0.47495631886379086,0.016560483933047262,0.1997454385420605
2019-01-28 01:17:54,TK4K3XND,"San Jose, CA",Jeux en Ligne,-107.98085164551196,163.6626618269436,1.0,0.27960197681929083,0.3790560544796952,0.7519589960258896,0.8668519730092339,0.014668580561971487,0.13042604751726986
2020-10-19 01:27:03,97VWVCXI,"Phoenix, AZ",Navigation Web,-40.03222150202407,126.49028233626012,3.0,0.7933821899243986,0.7001858402744452,0.04207993501905889,0.11124485940305956,0.024173380147327474,0.3094167685590983
2020-08-11 19:24:34,4JKJSTZZ,"Houston, TX",Téléchargement de Fichiers,-115.99718116658804,209.33406125792823,1.0,0.1136898119833078,0.1171034698137668,0.2948411026940064,0.9559957217256569,0.007612164438275722,0.0478910145774609
2023-05-11 11:18:27,L2WQGF1I,"San Antonio, TX",Streaming Musical,-67.59793852541767,168.96929321700287,4.0,0.49489470574823996,0.19343010624386098,0.7159277236160156,0.41778307556056704,0.013652821050085143,0.15615139763616043
2021-07-12 19:51:28,1R4A08DY,"San Diego, CA",Streaming Musical,-35.014275722307275,68.69216992395774,5.0,0.7843477786211221,0.5778661099434232,0.5889043370805642,0.05544394746653725,0.05938440224192579,0.29761296170727547
2022-06-15 01:02:59,YZGMC9WW,"San Antonio, TX",Streaming Vidéo,-102.6706837943923,156.2821031244377,2.0,0.6115998036891431,0.3860614382514409,0.670341862145491,0.8078014727375462,0.016196005072815146,0.2148581679282057
2019-03-09 19:55:27,V54QBAJA,"Philadelphia, PA",Réseaux Sociaux,-49.57794300544231,115.84506635305983,3.0,0.5185497147109742,0.844160153764828,0.4840076095992605,0.2173958599052751,0.028018847660622247,0.26326616365762334
2022-08-16 21:57:40,1FEI2WUA,"Houston, TX",Visioconférence,-109.72081503642416,278.8834773752466,1.0,0.4952171035725306,0.08319917999241154,0.5913014176373654,0.8862008357134745,0.001306074242414454,0.136610671452598
2022-11-05 00:38:10,3D0F0TU6,"Philadelphia, PA",Streeming Vidéo,-97.51210603712524,180.3156234245619,2.0,0.32204256573551576,0.29389335416522416,0.38417374149595607,0.7504366952394506,0.011681562240086898,0.12751503511868428
2022-05-22 21:07:08,EQX8K9QD,"Chicago, IL",Streaming Vidéo,-103.47284917194844,142.9612803093399,4.0,0.49262989447820027,0.5818005478162226,0.8764881056209229,0.8167217683239334,0.01935197422626866,0.21526554934855063
2022-10-30 07:58:08,N0U7F6U3,"Los Angeles, CA",Streaming Vidéo,-50.18965376816664,50.13240806163729,5.0,0.6816960462161153,0.6264981345933974,0.9381982388849005,0.22419824875120042,0.08791270743896756,0.2863769086027803
2019-02-09 09:42:17,T0J18Y24,"Los Angeles, CA",Visioconférence,-46.61681562605754,96.35483839877216,5.0,0.6800248796269116,0.8488660482426128,0.9750502691442083,0.18446732392990228,0.03726147031441994,0.3066514947217248
2023-05-15 12:58:16,OYM0KG0X,"Dallas, TX",Téléchargement de Fichiers,-114.58322856972096,266.58945683264847,1.0,0.228529232047087,0.40317868064358475,0.48895946150074276,0.940272187075458,0.0021813755025255344,0.11815445398394084
2020-12-11 08:07:38,HDZO992S,"Chicago, IL",Réseaux Sociaux,-39.84604082930996,76.44608718562154,4.0,0.8536663840883969,0.9341480724684053,0.35163384715570223,0.10917448005292857,0.05156833945237958,0.3664308917554549
2019-09-24 15:28:11,ZTY6CA2F,"San Diego, CA",Jeux en Ligne,-56.213641069044094,103.35194257521664,4.0,0.8216365096794687,0.5490626587600121,0.645816714524002,0.2911866140383922,0.03354221885009488,0.29615408094639273
2022-03-09 02:34:34,GVXMH1W6,"Phoenix, AZ",Streaming Musical,-100.01388975185112,132.1467957275948,3.0,0.14447990378342138,0.4993335575711166,0.28648463787041506,0.7782572056391313,0.02238209636168394,0.11661553367194381
2020-09-30 09:03:49,RE7PVT2A,"San Antonio, TX",Jeux en Ligne,-112.46569874082684,201.7948834374732,2.0,0.330045846508837,0.2630377900724373,0.7429240499888184,0.9167246836363616,0.008556884876806965,0.12410635135727659
2022-06-04 06:31:02,QHZY1HK9,"Houston, TX",Streaming Musical,-78.69009001211728,248.2009735331716,3.0,0.6150098845125385,0.2983156261000007,0.6667317042845665,0.5411307950193497,0.003652430240906824,0.1994129226033614
2020-01-05 12:53:03,T3JZYMHW,"Houston, TX",Réseaux Sociaux,-37.6269055375374,80.83848205842966,4.0,0.47437606382934033,0.4696026807149342,0.3621136670008335,0.08449709643272962,0.04780600552793797,0.2009859194465597
2020-02-11 00:41:08,HPRB13CW,"Houston, TX",Visioconférence,-45.26876317230986,158.89021981210757,3.0,0.7019324438692812,0.6095684262701173,0.6976978617750804,0.16947661666450176,0.015640036837803215,0.2708283841172887
2021-03-14 12:19:29,5TQN8VTE,"Houston, TX",Navigation Web,-33.674497125842294,92.43578580538764,2.0,0.5419352343532142,0.769801839179892,0.12110512127857471,0.04054524772809581,0.03959061678707526,0.26085173866205613
2022-02-27 11:05:43,K650MJL3,"Chicago, IL",Visioconférence,-89.1851344633408,258.7666148327584,1.0,0.39160494124850187,0.21116995507538272,0.8648419988890385,0.6578385230222742,0.0027816400838591056,0.13027213859439765
2019-12-20 05:53:43,GF9POBGP,"Phoenix, AZ",Streaming Musical,-112.61645726469534,254.4287161817968,1.0,0.4115400267645472,0.07126280800418494,0.4989591821764481,0.9184011591272032,0.003130406295609036,0.1143570294656668
2022-02-07 20:59:45,1MA1FYYQ,"New York, NY",Streaming Vidéo,-87.85539613831244,189.10509379090132,3.0,0.2559981391319567,0.6300518200422783,0.9747983428443697,0.6430514738131227,0.010317118933384387,0.16108658752267702
2023-04-13 23:37:59,0EU63L8N,"San Antonio, TX",Jeux en Ligne,-59.621114916949054,91.13930041199052,5.0,0.707389095353057,0.8482090406286386,0.6053444692456427,0.3290786432590983,0.04040522948245129,0.31417993730317284
2019-12-10 23:17:37,DP6SOJ1R,"Phoenix, AZ",Téléchargement de Fichiers,-63.22893185635032,90.8808524481466,4.0,0.7075248394936128,0.3219794502709665,0.4976452932060582,0.3691985417507049,0.04057039691060467,0.23532072664169934
2019-09-18 17:21:34,VGFMN9AX,"Chicago, IL",Streeming Vidéo,-33.82797045952748,86.24472296447759,5.0,0.9307662385293416,0.6853747674610128,0.6712063987499703,0.04225191263710859,0.04370137484912673,0.346423118463769
2019-01-02 09:49:28,77II1FCG,"Phoenix, AZ",Téléchargement de Fichiers,-55.041750067348985,154.7230809622044,4.0,0.9724237951250887,0.23608650001817896,0.2633434698046485,0.2781548696841354,0.01653729015951846,0.2826532463238786
2019-08-16 09:07:33,IOMBNLCT,"Philadelphia, PA",Réseaux Sociaux,-56.75412980040146,78.43297659164402,5.0,0.5966173658504088,0.6599713282563413,0.6208196772556072,0.2971969946652744,0.04981426061216494,0.26060360585409464
2023-02-15 21:34:26,YY06577I,"Los Angeles, CA",Streaming Musical,-49.64241689874672,79.19317208136499,4.0,0.8878314980782194,0.8262503204942768,0.5459383701201717,0.2181128270070375,0.049166419915450704,0.35818702757255905
2022-05-17 19:47:40,JTDI5U0Y,"Houston, TX",Visioconférence,-118.45084028670048,219.856665884591,1.0,0.23316944264956438,0.0,0.9699713294634434,0.9832810736393971,0.006401920015842014,0.0598928406663516
2023-03-25 13:10:14,JCKX3DUA,"Philadelphia, PA",Visioconférence,-103.1010820595354,238.0107414738225,1.0,0.5735947217728935,0.4094194898334412,0.5952122395338806,0.8125876176552456,0.004565519870406841,0.20595298388584127
2021-08-04 01:03:39,EDQ2I8F9,"San Jose, CA",Réseaux Sociaux,-45.17623985907076,37.061310567398415,5.0,0.5690628103981719,0.5905972897902162,0.6470145525123957,0.16844773243960653,0.12515205719799627,0.26214331036757443
2022-04-08 16:54:08,H9WH2E52,"Philadelphia, PA",Navigation Web,-71.32538619222808,91.66501523423648,4.0,0.7588172403146433,0.5875425044190169,0.12224036308015716,0.45923330004175344,0.040072132812979847,0.2878537189447583
2019-07-04 01:56:26,IAJW91ZZ,"Phoenix, AZ",Réseaux Sociaux,-84.59464877485584,106.20026727595572,4.0,0.3893594152000654,0.3867301177752333,0.655928146221737,0.6067910827162388,0.0321685735124355,0.16339151484441022
2023-05-08 01:17:51,KCNBTLYI,"San Antonio, TX",Streaming Musical,-72.50820720508325,118.57189568117025,4.0,0.5612795911380268,0.49506881047690426,0.7702459043431766,0.4723865890712584,0.026968028399933997,0.22132222645602584
2022-01-31 23:22:22,B1BOPCKC,"San Jose, CA",Réseaux Sociaux,-48.392086679543866,157.0193584859547,3.0,0.7103764511702763,0.7578646598752228,0.30667492600632884,0.20420881737518193,0.016036972945690137,0.295283055010275
2020-02-10 19:08:26,SYDFQBGR,"San Jose, CA",Navigation Web,-54.29980200509236,156.25244928103157,2.0,0.7558562558037982,0.7183906496557632,0.02673196260382245,0.2699042069028026,0.016202433049356407,0.30077326966165313
2023-01-12 00:47:15,ZU1MYH3D,"Dallas, TX",Navigation Web,-31.678781190798414,54.56855814210418,5.0,0.5939195197305848,0.8796073875766761,0.6492825108889629,0.01835234767886834,0.07932900686287217,0.3002532397848656
2020-06-30 23:37:30,31UKZ01V,"San Antonio, TX",Réseaux Sociaux,-34.369897224856174,100.53942844272105,4.0,0.5449709657236811,0.39570536081601093,0.6080324013592682,0.04827828459002709,0.03497496427887502,0.20434228662304066
2021-09-07 05:55:51,THMIDQX6,"San Antonio, TX",Téléchargement de Fichiers,-91.98585028769207,216.4446194144462,1.0,0.35782774452497335,0.5805197669709664,0.5093509885664471,0.6889832391938926,0.006781460301019039,0.17823026625214305
2023-10-21 00:27:18,HQAAAF70,"Philadelphia, PA",Navigation Web,-52.84722016175161,90.69282139878956,4.0,0.5051712460603478,0.7369760213727822,0.1398665240049033,0.2537511046017603,0.04069115427869774,0.2470120032906787
,I733PZ70,"New York, NY",Streaming Vidéo,-54.63617206937461,168.91351033394702,3.0,0.4949997138243714,0.7978975640095363,0.618523587536329,0.2736447328389269,0.013663166708984983,0.24685035473476952
2022-10-22 06:26:18,MQVU2GZH,"Los Angeles, CA",Streaming Vidéo,-55.46689745008519,124.249870746045,5.0,0.7159577961156444,0.41823498834592343,0.6941623740059345,0.28288262337171,0.02492795803979857,0.24795668679074923
2019-08-16 16:19:49,VXOOVO72,"Phoenix, AZ",Réseaux Sociaux,-56.92099921991436,162.79658061329656,1.0,0.8137930935541253,0.6679454046859379,0.0531332740745117,0.29905262766568985,0.014840645785621897,0.3073502455378275
2022-03-27 10:53:25,CNK25D8U,"San Diego, CA",Streaming Vidéo,-100.64764060668008,181.37739166681123,2.0,0.22963027881965953,0.403539555531382,0.6467725941520054,0.7853046862601758,0.011509714986620508,0.12081593178127731
2023-12-21 21:36:50,R7550KZZ,"New York, NY",Jeux en Ligne,-75.44512700209245,176.95607595500323,4.0,0.598985060784558,0.47142060599573105,0.906543636642175,0.5050459301944676,0.012238890826068785,0.22351907880201635
2023-08-27 23:07:56,KWI27OPL,"Dallas, TX",Navigation Web,-32.20623268305614,98.04630191636215,4.0,0.5389343120170247,0.9118662260580381,0.4987270243692664,0.024217750686854167,0.03631373456249713,0.28059194555358613
2019-12-30 10:36:25,B3LT0Q7U,"Chicago, IL",Réseaux Sociaux,-51.20094234518126,143.0169797600818,4.0,0.6041299554818848,0.47033309316571426,0.19261282650249018,0.23544405077969277,0.01933755392760392,0.2264168413272293
2019-09-22 05:03:46,QP0KXE5V,"San Diego, CA",Jeux en Ligne,-63.04987985367362,159.36484452739194,3.0,0.5764016549828096,0.7453390499141541,0.8544713410579665,0.3672074351361603,0.015540818936964903,0.2597864759670667
2020-08-10 03:15:31,4NTBM7T0,"Houston, TX",Téléchargement de Fichiers,-42.43263665778598,147.6927047319413,4.0,0.5969732033643214,0.5571839742247162,0.5314727595650686,0.1379381240571314,0.018165812767979007,0.23736235016678253
2019-11-28 00:23:27,W3JBQE9L,"Houston, TX",Téléchargement de Fichiers,-41.83857515680049,193.7315999013217,4.0,0.6709903828295752,0.8103132711114424,0.33041394985831196,0.13133199976711557,0.009648653704494456,0.29170674980023376
2022-06-05 23:47:49,SAY40GJ4,"Philadelphia, PA",Réseaux Sociaux,-84.82806699134379,152.82946577391925,3.0,0.5697674279219161,0.7010998671965176,0.40890677054193925,0.6093867563074666,0.016961185753506382,0.25184713349833326
2021-02-11 15:17:35,6D49MC6F,"San Antonio, TX",Streaming Musical,-46.11269331695036,93.71044686764098,3.0,0.2770669991707783,0.8758160649090954,0.32255298178730646,0.17886134773752638,0.03881169124181824,0.21034208233951343
2022-03-03 04:44:34,COT73VUE,"Phoenix, AZ",Streaming Vidéo,-64.58377471404594,143.55364713604413,5.0,0.7740498594406385,0.559285067343332,0.8227437295660727,0.38426476014144373,0.019199186860261713,0.28220502167672484
2023-03-26 14:15:42,1IWIM5VA,"New York, NY",Téléchargement de Fichiers,-67.23001262419609,84.80080148073723,5.0,0.8527766540643107,0.7055828378531965,0.42279025729398545,0.4136916401974712,0.04474643301666237,0.33021819744822273
2019-10-03 23:08:01,Y387ACJI,"Phoenix, AZ",Streaming Vidéo,-65.10635481041501,106.27923336917546,5.0,0.8814116168555364,0.7741443216893915,0.5965904690885792,0.3900759919118507,0.032131539906296885,0.344507437443867
2022-07-15 15:55:49,MND42HVR,"Phoenix, AZ",Visioconférence,-93.29891468804642,100.86715631758408,2.0,0.5413491066503391,0.7435289527246142,0.7709857236517511,0.7035848698586404,0.03480390108883041,0.25556759484348446
2019-06-28 00:30:46,P0MVFD7W,"San Jose, CA",Visioconférence,-87.56988907411755,194.6770714166292,1.0,0.1636998639158244,0.6121333630449795,0.6071961647086626,0.6398765581711898,0.009515956261681273,0.13512395950112333
2020-07-20 12:17:53,0KCXNMJG,"Chicago, IL",Jeux en Ligne,-35.259133106355705,30.485282934137224,5.0,0.46731697235352576,0.851915526963989,0.6468913778060087,0.05816682768966008,0.15596136922343423,0.28360691443883834
2023-01-10 17:10:54,LD7BW2G9,"Houston, TX",Jeux en Ligne,-33.57149766283847,22.78823659572556,5.0,0.709073399504016,0.6412461389022031,0.914986349391285,0.039399865889213126,0.21460927722916073,0.32710759001862466
